2019-08-11 15:54:17,454	INFO	main	<module>	Line:11	app started
2019-08-11 15:54:17,462	WARNING	_internal	_log	Line:122	 * Debugger is active!
2019-08-11 15:54:17,462	INFO	_internal	_log	Line:122	 * Debugger PIN: 163-876-169
2019-08-11 15:55:11,631	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 15:55:11] "GET /classroom/ HTTP/1.1" 200 -
2019-08-11 15:55:13,029	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 15:55:13] "GET /class/details/ HTTP/1.1" 200 -
2019-08-11 15:55:13,046	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 15:55:13] "GET /teacher/ HTTP/1.1" 200 -
2019-08-11 15:55:13,050	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 15:55:13] "GET /course/ HTTP/1.1" 200 -
2019-08-11 15:55:13,116	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 15:55:13] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-08-11 15:55:15,471	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 15:55:15] "GET /class/details/ HTTP/1.1" 200 -
2019-08-11 15:55:15,473	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 15:55:15] "GET /classroom/ HTTP/1.1" 200 -
2019-08-11 15:55:15,475	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 15:55:15] "GET /teacher/ HTTP/1.1" 200 -
2019-08-11 15:55:15,634	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 15:55:15] "GET /courseplan/details/arrangement/ HTTP/1.1" 200 -
2019-08-11 15:55:28,149	INFO	_internal	_log	Line:122	 * Detected change in '/home/long/newdevelopment/classarrangement/services/daos/arrangementDAO.py', reloading
