2019-07-27 00:09:38,947	INFO	main	<module>	Line:11	app started
2019-07-27 00:09:38,952	WARNING	_internal	_log	Line:88	 * Debugger is active!
2019-07-27 00:09:38,955	INFO	_internal	_log	Line:88	 * Debugger PIN: 134-819-059
2019-07-27 00:12:38,810	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:12:38] "GET /class/ HTTP/1.1" 200 -
2019-07-27 00:12:56,374	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:12:56] "GET /course/details/ HTTP/1.1" 200 -
2019-07-27 00:13:25,906	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:13:25] "GET /class/ HTTP/1.1" 200 -
2019-07-27 00:13:28,771	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:13:28] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 00:13:28,795	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:13:28] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 00:13:28,799	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:13:28] "GET /class/details/ HTTP/1.1" 200 -
2019-07-27 00:13:29,206	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:13:29] "GET /class/ HTTP/1.1" 200 -
2019-07-27 00:13:43,021	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:13:43] "GET /class/ HTTP/1.1" 200 -
2019-07-27 00:13:57,843	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:13:57] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 00:13:57,848	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:13:57] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 00:13:57,849	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:13:57] "GET /class/details/ HTTP/1.1" 200 -
2019-07-27 00:13:58,302	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:13:58] "GET /class/ HTTP/1.1" 200 -
2019-07-27 00:14:10,743	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:14:10] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 00:14:10,746	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:14:10] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 00:14:10,752	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:14:10] "GET /class/details/ HTTP/1.1" 200 -
2019-07-27 00:14:11,343	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:14:11] "GET /class/ HTTP/1.1" 200 -
2019-07-27 00:14:17,255	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:14:17] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 00:14:17,258	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:14:17] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 00:14:17,260	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:14:17] "GET /class/details/ HTTP/1.1" 200 -
