2019-08-10 14:56:39,129	INFO	main	<module>	Line:11	app started
2019-08-10 15:00:26,552	INFO	_internal	_log	Line:122	127.0.0.1 - - [10/Aug/2019 15:00:26] "GET /class/details/ HTTP/1.1" 200 -
2019-08-10 15:00:26,706	INFO	_internal	_log	Line:122	127.0.0.1 - - [10/Aug/2019 15:00:26] "GET /courseplan/details/arrangement/ HTTP/1.1" 200 -
2019-08-10 15:00:54,357	INFO	_internal	_log	Line:122	127.0.0.1 - - [10/Aug/2019 15:00:54] "OPTIONS /arrangement/ HTTP/1.1" 200 -
2019-08-10 15:00:54,371	INFO	_internal	_log	Line:122	127.0.0.1 - - [10/Aug/2019 15:00:54] "POST /arrangement/ HTTP/1.1" 200 -
2019-08-10 15:00:54,534	INFO	_internal	_log	Line:122	127.0.0.1 - - [10/Aug/2019 15:00:54] "GET /courseplan/details/arrangement/ HTTP/1.1" 200 -
2019-08-10 15:02:02,240	INFO	_internal	_log	Line:122	127.0.0.1 - - [10/Aug/2019 15:02:02] "OPTIONS /arrangement/ HTTP/1.1" 200 -
2019-08-10 15:02:02,529	INFO	_internal	_log	Line:122	127.0.0.1 - - [10/Aug/2019 15:02:02] "POST /arrangement/ HTTP/1.1" 200 -
2019-08-10 15:02:02,730	INFO	_internal	_log	Line:122	127.0.0.1 - - [10/Aug/2019 15:02:02] "GET /courseplan/details/arrangement/ HTTP/1.1" 200 -
2019-08-10 15:02:20,943	INFO	_internal	_log	Line:122	127.0.0.1 - - [10/Aug/2019 15:02:20] "OPTIONS /arrangement/ HTTP/1.1" 200 -
2019-08-10 15:02:21,265	INFO	_internal	_log	Line:122	127.0.0.1 - - [10/Aug/2019 15:02:21] "POST /arrangement/ HTTP/1.1" 200 -
2019-08-10 15:02:21,459	INFO	_internal	_log	Line:122	127.0.0.1 - - [10/Aug/2019 15:02:21] "GET /courseplan/details/arrangement/ HTTP/1.1" 200 -
2019-08-10 15:05:45,733	INFO	_internal	_log	Line:122	 * Detected change in '/home/long/newdevelopment/classarrangement/services/daos/arrangementDAO.py', reloading
