2019-08-13 16:34:50,268	INFO	main	<module>	Line:11	app started
2019-08-13 16:34:50,276	WARNING	_internal	_log	Line:122	 * Debugger is active!
2019-08-13 16:34:50,276	INFO	_internal	_log	Line:122	 * Debugger PIN: 163-876-169
2019-08-13 16:35:32,553	INFO	_internal	_log	Line:122	127.0.0.1 - - [13/Aug/2019 16:35:32] "GET /class/details/ HTTP/1.1" 200 -
2019-08-13 16:35:36,096	INFO	_internal	_log	Line:122	127.0.0.1 - - [13/Aug/2019 16:35:36] "GET /class/details/ HTTP/1.1" 200 -
2019-08-13 16:35:44,603	INFO	_internal	_log	Line:122	127.0.0.1 - - [13/Aug/2019 16:35:44] "GET /class/details/ HTTP/1.1" 200 -
2019-08-13 16:35:55,131	INFO	_internal	_log	Line:122	127.0.0.1 - - [13/Aug/2019 16:35:55] "GET /arrangement/22/一/1/22/二/1/ HTTP/1.1" 200 -
2019-08-13 16:36:05,543	INFO	_internal	_log	Line:122	127.0.0.1 - - [13/Aug/2019 16:36:05] "GET /arrangement/22/三/1/22/四/1 HTTP/1.1" 308 -
2019-08-13 16:36:05,609	INFO	_internal	_log	Line:122	127.0.0.1 - - [13/Aug/2019 16:36:05] "GET /arrangement/22/三/1/22/四/1/ HTTP/1.1" 200 -
2019-08-13 16:37:07,815	INFO	_internal	_log	Line:122	 * Detected change in '/home/long/newdevelopment/classarrangement/services/daos/arrangementDAO.py', reloading
