2019-09-15 21:10:01,235	INFO	main	<module>	Line:11	app started
2019-09-15 21:16:41,809	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:16:41] "POST /courseplan/update/44 HTTP/1.1" 200 -
2019-09-15 21:16:41,861	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:16:41] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:16:49,648	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:16:49] "GET /courseplan/details/46 HTTP/1.1" 200 -
2019-09-15 21:16:54,691	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:16:54] "OPTIONS /courseplan/update/46 HTTP/1.1" 200 -
2019-09-15 21:16:54,802	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:16:54] "POST /courseplan/update/46 HTTP/1.1" 200 -
2019-09-15 21:16:54,836	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:16:54] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:17:22,238	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:17:22] "GET /courseplan/details/31 HTTP/1.1" 200 -
2019-09-15 21:17:29,405	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:17:29] "GET /teacher/ HTTP/1.1" 200 -
2019-09-15 21:17:38,142	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:17:38] "OPTIONS /teacher/ HTTP/1.1" 200 -
2019-09-15 21:17:38,301	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:17:38] "POST /teacher/ HTTP/1.1" 200 -
2019-09-15 21:17:38,313	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:17:38] "GET /teacher/ HTTP/1.1" 200 -
2019-09-15 21:17:39,887	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:17:39] "GET /course/ HTTP/1.1" 200 -
2019-09-15 21:17:39,894	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:17:39] "GET /class/details/ HTTP/1.1" 200 -
2019-09-15 21:17:39,903	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:17:39] "GET /teacher/ HTTP/1.1" 200 -
2019-09-15 21:17:39,926	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:17:39] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:17:49,047	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:17:49] "GET /class/ HTTP/1.1" 200 -
2019-09-15 21:17:49,052	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:17:49] "GET /course/details/ HTTP/1.1" 200 -
2019-09-15 21:17:50,045	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:17:50] "GET /course/ HTTP/1.1" 200 -
2019-09-15 21:17:50,047	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:17:50] "GET /class/details/ HTTP/1.1" 200 -
2019-09-15 21:17:50,052	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:17:50] "GET /teacher/ HTTP/1.1" 200 -
2019-09-15 21:17:50,072	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:17:50] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:18:08,783	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:18:08] "GET /courseplan/details/31 HTTP/1.1" 200 -
2019-09-15 21:18:13,533	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:18:13] "OPTIONS /courseplan/update/31 HTTP/1.1" 200 -
2019-09-15 21:18:13,668	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:18:13] "POST /courseplan/update/31 HTTP/1.1" 200 -
2019-09-15 21:18:13,708	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:18:13] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:18:30,694	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:18:30] "GET /courseplan/details/35 HTTP/1.1" 200 -
2019-09-15 21:18:35,693	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:18:35] "OPTIONS /courseplan/update/35 HTTP/1.1" 200 -
2019-09-15 21:18:35,846	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:18:35] "POST /courseplan/update/35 HTTP/1.1" 200 -
2019-09-15 21:18:35,899	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:18:35] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:19:08,486	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:19:08] "GET /courseplan/details/22 HTTP/1.1" 200 -
2019-09-15 21:19:11,770	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:19:11] "OPTIONS /courseplan/update/22 HTTP/1.1" 200 -
2019-09-15 21:19:11,918	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:19:11] "POST /courseplan/update/22 HTTP/1.1" 200 -
2019-09-15 21:19:11,960	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:19:11] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:19:23,232	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:19:23] "GET /courseplan/details/23 HTTP/1.1" 200 -
2019-09-15 21:19:27,571	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:19:27] "OPTIONS /courseplan/update/23 HTTP/1.1" 200 -
2019-09-15 21:19:27,721	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:19:27] "POST /courseplan/update/23 HTTP/1.1" 200 -
2019-09-15 21:19:27,771	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:19:27] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:19:53,023	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:19:53] "GET /courseplan/details/89 HTTP/1.1" 200 -
2019-09-15 21:20:04,994	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:20:04] "OPTIONS /courseplan/update/89 HTTP/1.1" 200 -
2019-09-15 21:20:05,307	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:20:05] "POST /courseplan/update/89 HTTP/1.1" 200 -
2019-09-15 21:20:05,374	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:20:05] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:20:57,613	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:20:57] "GET /courseplan/details/79 HTTP/1.1" 200 -
2019-09-15 21:21:04,210	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:21:04] "OPTIONS /courseplan/update/79 HTTP/1.1" 200 -
2019-09-15 21:21:04,346	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:21:04] "POST /courseplan/update/79 HTTP/1.1" 200 -
2019-09-15 21:21:04,388	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:21:04] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:21:23,983	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:21:23] "GET /courseplan/details/80 HTTP/1.1" 200 -
2019-09-15 21:21:29,475	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:21:29] "OPTIONS /courseplan/update/80 HTTP/1.1" 200 -
2019-09-15 21:21:29,643	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:21:29] "POST /courseplan/update/80 HTTP/1.1" 200 -
2019-09-15 21:21:29,688	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:21:29] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:21:38,569	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:21:38] "GET /courseplan/details/91 HTTP/1.1" 200 -
2019-09-15 21:21:45,098	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:21:45] "OPTIONS /courseplan/update/91 HTTP/1.1" 200 -
2019-09-15 21:21:45,245	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:21:45] "POST /courseplan/update/91 HTTP/1.1" 200 -
2019-09-15 21:21:45,293	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:21:45] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:22:02,982	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:22:02] "GET /courseplan/details/61 HTTP/1.1" 200 -
2019-09-15 21:22:09,057	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:22:09] "OPTIONS /courseplan/update/61 HTTP/1.1" 200 -
2019-09-15 21:22:09,638	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:22:09] "POST /courseplan/update/61 HTTP/1.1" 200 -
2019-09-15 21:22:09,682	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:22:09] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:22:38,628	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:22:38] "GET /courseplan/details/65 HTTP/1.1" 200 -
2019-09-15 21:22:43,932	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:22:43] "OPTIONS /courseplan/update/65 HTTP/1.1" 200 -
2019-09-15 21:22:44,114	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:22:44] "POST /courseplan/update/65 HTTP/1.1" 200 -
2019-09-15 21:22:44,160	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:22:44] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:23:35,275	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:23:35] "GET /courseplan/details/56 HTTP/1.1" 200 -
2019-09-15 21:23:40,744	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:23:40] "OPTIONS /courseplan/update/56 HTTP/1.1" 200 -
2019-09-15 21:23:41,141	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:23:41] "POST /courseplan/update/56 HTTP/1.1" 200 -
2019-09-15 21:23:41,203	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:23:41] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:24:08,375	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:24:08] "GET /courseplan/details/57 HTTP/1.1" 200 -
2019-09-15 21:24:12,402	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:24:12] "OPTIONS /courseplan/update/57 HTTP/1.1" 200 -
2019-09-15 21:24:12,613	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:24:12] "POST /courseplan/update/57 HTTP/1.1" 200 -
2019-09-15 21:24:12,670	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:24:12] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:25:03,743	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:25:03] "GET /courseplan/details/9 HTTP/1.1" 200 -
2019-09-15 21:25:08,954	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:25:08] "OPTIONS /courseplan/update/9 HTTP/1.1" 200 -
2019-09-15 21:25:09,132	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:25:09] "POST /courseplan/update/9 HTTP/1.1" 200 -
2019-09-15 21:25:09,189	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:25:09] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:25:50,577	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:25:50] "GET /courseplan/details/125 HTTP/1.1" 200 -
2019-09-15 21:25:55,569	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:25:55] "OPTIONS /courseplan/update/125 HTTP/1.1" 200 -
2019-09-15 21:25:55,756	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:25:55] "POST /courseplan/update/125 HTTP/1.1" 200 -
2019-09-15 21:25:55,817	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:25:55] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:26:08,072	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:26:08] "GET /teacher/ HTTP/1.1" 200 -
2019-09-15 21:26:14,452	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:26:14] "OPTIONS /teacher/ HTTP/1.1" 200 -
2019-09-15 21:26:14,823	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:26:14] "POST /teacher/ HTTP/1.1" 200 -
2019-09-15 21:26:14,840	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:26:14] "GET /teacher/ HTTP/1.1" 200 -
2019-09-15 21:26:16,712	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:26:16] "GET /course/ HTTP/1.1" 200 -
2019-09-15 21:26:16,714	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:26:16] "GET /class/details/ HTTP/1.1" 200 -
2019-09-15 21:26:16,718	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:26:16] "GET /teacher/ HTTP/1.1" 200 -
2019-09-15 21:26:16,733	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:26:16] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:26:26,641	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:26:26] "GET /courseplan/details/126 HTTP/1.1" 200 -
2019-09-15 21:26:29,330	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:26:29] "OPTIONS /courseplan/update/126 HTTP/1.1" 200 -
2019-09-15 21:26:29,596	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:26:29] "POST /courseplan/update/126 HTTP/1.1" 200 -
2019-09-15 21:26:29,654	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:26:29] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:27:19,995	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:27:19] "GET /courseplan/details/186 HTTP/1.1" 200 -
2019-09-15 21:27:25,412	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:27:25] "OPTIONS /courseplan/update/186 HTTP/1.1" 200 -
2019-09-15 21:27:25,614	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:27:25] "POST /courseplan/update/186 HTTP/1.1" 200 -
2019-09-15 21:27:25,671	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:27:25] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:28:11,627	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:28:11] "GET /courseplan/details/174 HTTP/1.1" 200 -
2019-09-15 21:28:17,499	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:28:17] "OPTIONS /courseplan/update/174 HTTP/1.1" 200 -
2019-09-15 21:28:18,132	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:28:18] "POST /courseplan/update/174 HTTP/1.1" 200 -
2019-09-15 21:28:18,162	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:28:18] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:28:37,832	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:28:37] "GET /courseplan/details/107 HTTP/1.1" 200 -
2019-09-15 21:28:40,595	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:28:40] "OPTIONS /courseplan/update/107 HTTP/1.1" 200 -
2019-09-15 21:28:40,760	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:28:40] "POST /courseplan/update/107 HTTP/1.1" 200 -
2019-09-15 21:28:40,813	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:28:40] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:28:58,238	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:28:58] "GET /courseplan/details/108 HTTP/1.1" 200 -
2019-09-15 21:29:05,233	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:29:05] "OPTIONS /courseplan/update/108 HTTP/1.1" 200 -
2019-09-15 21:29:05,382	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:29:05] "POST /courseplan/update/108 HTTP/1.1" 200 -
2019-09-15 21:29:05,436	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:29:05] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:29:30,033	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:29:30] "GET /teacher/ HTTP/1.1" 200 -
2019-09-15 21:29:37,835	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:29:37] "OPTIONS /teacher/ HTTP/1.1" 200 -
2019-09-15 21:29:38,020	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:29:38] "POST /teacher/ HTTP/1.1" 200 -
2019-09-15 21:29:38,053	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:29:38] "GET /teacher/ HTTP/1.1" 200 -
2019-09-15 21:29:39,796	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:29:39] "GET /class/details/ HTTP/1.1" 200 -
2019-09-15 21:29:39,801	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:29:39] "GET /course/ HTTP/1.1" 200 -
2019-09-15 21:29:39,804	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:29:39] "GET /teacher/ HTTP/1.1" 200 -
2019-09-15 21:29:39,819	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:29:39] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:29:50,300	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:29:50] "GET /courseplan/details/113 HTTP/1.1" 200 -
2019-09-15 21:29:55,373	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:29:55] "OPTIONS /courseplan/update/113 HTTP/1.1" 200 -
2019-09-15 21:29:55,565	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:29:55] "POST /courseplan/update/113 HTTP/1.1" 200 -
2019-09-15 21:29:55,619	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:29:55] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:30:41,239	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:30:41] "GET /courseplan/details/160 HTTP/1.1" 200 -
2019-09-15 21:30:45,067	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:30:45] "GET /teacher/ HTTP/1.1" 200 -
2019-09-15 21:30:53,696	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:30:53] "OPTIONS /teacher/ HTTP/1.1" 200 -
2019-09-15 21:30:54,401	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:30:54] "POST /teacher/ HTTP/1.1" 200 -
2019-09-15 21:30:54,432	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:30:54] "GET /teacher/ HTTP/1.1" 200 -
2019-09-15 21:30:55,572	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:30:55] "GET /class/details/ HTTP/1.1" 200 -
2019-09-15 21:30:55,572	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:30:55] "GET /course/ HTTP/1.1" 200 -
2019-09-15 21:30:55,575	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:30:55] "GET /teacher/ HTTP/1.1" 200 -
2019-09-15 21:30:55,593	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:30:55] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-09-15 21:31:04,418	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:31:04] "GET /courseplan/details/160 HTTP/1.1" 200 -
2019-09-15 21:31:09,137	INFO	_internal	_log	Line:122	127.0.0.1 - - [15/Sep/2019 21:31:09] "OPTIONS /courseplan/update/160 HTTP/1.1" 200 -
