2019-08-11 16:16:07,172	INFO	main	<module>	Line:11	app started
2019-08-11 16:16:07,179	WARNING	_internal	_log	Line:122	 * Debugger is active!
2019-08-11 16:16:07,179	INFO	_internal	_log	Line:122	 * Debugger PIN: 163-876-169
2019-08-11 16:16:08,965	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:08] "GET /class/details/ HTTP/1.1" 200 -
2019-08-11 16:16:08,975	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:08] "GET /teacher/ HTTP/1.1" 200 -
2019-08-11 16:16:08,981	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:08] "GET /course/ HTTP/1.1" 200 -
2019-08-11 16:16:09,040	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:09] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-08-11 16:16:10,553	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:10] "GET /class/details/ HTTP/1.1" 200 -
2019-08-11 16:16:10,560	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:10] "GET /classroom/ HTTP/1.1" 200 -
2019-08-11 16:16:10,564	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:10] "GET /teacher/ HTTP/1.1" 200 -
2019-08-11 16:16:10,735	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:10] "GET /courseplan/details/arrangement/ HTTP/1.1" 200 -
2019-08-11 16:16:16,673	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:16] "GET /arrangement/remove/22/27 HTTP/1.1" 200 -
2019-08-11 16:16:35,720	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:35] "GET /class/details/ HTTP/1.1" 200 -
2019-08-11 16:16:35,736	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:35] "GET /teacher/ HTTP/1.1" 200 -
2019-08-11 16:16:35,737	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:35] "GET /course/ HTTP/1.1" 200 -
2019-08-11 16:16:35,796	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:35] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-08-11 16:16:37,237	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:37] "GET /classroom/ HTTP/1.1" 200 -
2019-08-11 16:16:37,241	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:37] "GET /teacher/ HTTP/1.1" 200 -
2019-08-11 16:16:37,241	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:37] "GET /class/details/ HTTP/1.1" 200 -
2019-08-11 16:16:37,417	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:37] "GET /courseplan/details/arrangement/ HTTP/1.1" 200 -
2019-08-11 16:16:46,412	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:46] "GET /arrangement/remove/21/44 HTTP/1.1" 200 -
2019-08-11 16:16:57,845	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:57] "GET /class/details/ HTTP/1.1" 200 -
2019-08-11 16:16:57,852	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:57] "GET /teacher/ HTTP/1.1" 200 -
2019-08-11 16:16:57,863	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:57] "GET /course/ HTTP/1.1" 200 -
2019-08-11 16:16:57,924	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:16:57] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-08-11 16:17:00,694	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:17:00] "GET /classroom/ HTTP/1.1" 200 -
2019-08-11 16:17:00,696	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:17:00] "GET /class/details/ HTTP/1.1" 200 -
2019-08-11 16:17:00,700	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:17:00] "GET /teacher/ HTTP/1.1" 200 -
2019-08-11 16:17:00,872	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:17:00] "GET /courseplan/details/arrangement/ HTTP/1.1" 200 -
2019-08-11 16:18:47,876	INFO	_internal	_log	Line:122	 * Detected change in '/home/long/newdevelopment/classarrangement/services/daos/arrangementDAO.py', reloading
