2019-07-27 23:37:38,223	INFO	main	<module>	Line:11	app started
2019-07-27 23:37:38,231	WARNING	_internal	_log	Line:88	 * Debugger is active!
2019-07-27 23:37:38,234	INFO	_internal	_log	Line:88	 * Debugger PIN: 162-277-673
2019-07-27 23:37:41,645	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:37:41] "OPTIONS /classroom/ HTTP/1.1" 200 -
2019-07-27 23:37:41,647	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:37:41] "POST /classroom/ HTTP/1.1" 200 -
2019-07-27 23:37:41,654	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:37:41] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 23:37:52,255	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:37:52] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 23:37:54,690	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:37:54] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 23:38:42,073	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:38:42] "GET /class/details/ HTTP/1.1" 200 -
2019-07-27 23:38:42,074	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:38:42] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 23:38:42,075	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:38:42] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 23:38:42,454	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:38:42] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 23:38:46,928	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:38:46] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 23:38:47,792	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:38:47] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 23:39:02,772	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:02] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 23:39:02,776	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:02] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 23:39:02,777	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:02] "GET /class/details/ HTTP/1.1" 200 -
2019-07-27 23:39:03,241	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:03] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 23:39:05,150	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:05] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 23:39:05,152	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:05] "GET /class/details/ HTTP/1.1" 200 -
2019-07-27 23:39:05,152	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:05] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 23:39:05,753	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:05] "GET /course/details/ HTTP/1.1" 200 -
2019-07-27 23:39:05,754	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:05] "GET /class/ HTTP/1.1" 200 -
2019-07-27 23:39:07,250	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:07] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 23:39:07,550	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:07] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 23:39:08,964	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:08] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 23:39:18,013	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:18] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 23:39:26,267	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:26] "OPTIONS /teacher/ HTTP/1.1" 200 -
2019-07-27 23:39:26,333	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:26] "POST /teacher/ HTTP/1.1" 200 -
2019-07-27 23:39:26,344	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:26] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 23:39:28,304	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:28] "POST /teacher/ HTTP/1.1" 200 -
2019-07-27 23:39:28,313	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:28] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 23:39:31,641	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:31] "OPTIONS /teacher/ HTTP/1.1" 200 -
2019-07-27 23:39:31,645	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:31] "POST /teacher/ HTTP/1.1" 200 -
2019-07-27 23:39:31,654	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 23:39:31] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 23:39:59,003	INFO	_internal	_log	Line:88	 * Detected change in '/home/long/development/classarrangement/services/daos/teacherDAO.py', reloading
