2019-07-28 01:00:09,179	INFO	main	<module>	Line:11	app started
2019-07-28 01:15:46,407	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:15:46] "GET /teacher/ HTTP/1.1" 200 -
2019-07-28 01:15:48,991	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:15:48] "GET /classroom/ HTTP/1.1" 200 -
2019-07-28 01:15:50,607	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:15:50] "GET /teacher/ HTTP/1.1" 200 -
2019-07-28 01:15:52,548	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:15:52] "GET /classroom/ HTTP/1.1" 200 -
2019-07-28 01:15:52,549	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:15:52] "GET /class/details/ HTTP/1.1" 200 -
2019-07-28 01:15:52,550	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:15:52] "GET /teacher/ HTTP/1.1" 200 -
2019-07-28 01:15:57,787	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:15:57] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 01:15:57,788	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:15:57] "GET /class/ HTTP/1.1" 200 -
2019-07-28 01:15:58,860	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:15:58] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 01:15:58,860	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:15:58] "GET /class/ HTTP/1.1" 200 -
2019-07-28 01:15:59,959	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:15:59] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 01:15:59,959	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:15:59] "GET /class/ HTTP/1.1" 200 -
2019-07-28 01:16:01,392	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:01] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 01:16:01,393	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:01] "GET /class/ HTTP/1.1" 200 -
2019-07-28 01:16:01,701	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:01] "GET /classroom/ HTTP/1.1" 200 -
2019-07-28 01:16:01,702	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:01] "GET /class/details/ HTTP/1.1" 200 -
2019-07-28 01:16:01,703	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:01] "GET /teacher/ HTTP/1.1" 200 -
2019-07-28 01:16:02,086	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:02] "GET /teacher/ HTTP/1.1" 200 -
2019-07-28 01:16:02,397	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:02] "GET /classroom/ HTTP/1.1" 200 -
2019-07-28 01:16:02,757	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:02] "GET /teacher/ HTTP/1.1" 200 -
2019-07-28 01:16:03,035	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:03] "GET /classroom/ HTTP/1.1" 200 -
2019-07-28 01:16:03,036	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:03] "GET /class/details/ HTTP/1.1" 200 -
2019-07-28 01:16:03,037	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:03] "GET /teacher/ HTTP/1.1" 200 -
2019-07-28 01:16:03,434	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:03] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 01:16:03,435	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:03] "GET /class/ HTTP/1.1" 200 -
2019-07-28 01:16:04,121	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:04] "GET /classroom/ HTTP/1.1" 200 -
2019-07-28 01:16:04,123	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:04] "GET /class/details/ HTTP/1.1" 200 -
2019-07-28 01:16:04,124	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:04] "GET /teacher/ HTTP/1.1" 200 -
2019-07-28 01:16:09,462	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:09] "GET /teacher/ HTTP/1.1" 200 -
2019-07-28 01:16:09,806	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:09] "GET /classroom/ HTTP/1.1" 200 -
2019-07-28 01:16:10,584	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:10] "GET /classroom/ HTTP/1.1" 200 -
2019-07-28 01:16:10,587	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:10] "GET /teacher/ HTTP/1.1" 200 -
2019-07-28 01:16:10,589	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 01:16:10] "GET /class/details/ HTTP/1.1" 200 -
