2019-08-11 16:04:06,168	INFO	main	<module>	Line:11	app started
2019-08-11 16:04:06,176	WARNING	_internal	_log	Line:122	 * Debugger is active!
2019-08-11 16:04:06,176	INFO	_internal	_log	Line:122	 * Debugger PIN: 163-876-169
2019-08-11 16:04:20,059	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:04:20] "GET /classroom/ HTTP/1.1" 200 -
2019-08-11 16:04:20,059	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:04:20] "GET /class/details/ HTTP/1.1" 200 -
2019-08-11 16:04:20,062	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:04:20] "GET /teacher/ HTTP/1.1" 200 -
2019-08-11 16:04:20,245	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:04:20] "GET /courseplan/details/arrangement/ HTTP/1.1" 200 -
2019-08-11 16:04:25,237	INFO	_internal	_log	Line:122	127.0.0.1 - - [11/Aug/2019 16:04:25] "GET /arrangement/remove/22/53 HTTP/1.1" 200 -
2019-08-11 16:04:35,487	INFO	_internal	_log	Line:122	 * Detected change in '/home/long/newdevelopment/classarrangement/services/apis/arrangementAPI.py', reloading
