2019-07-29 11:39:12,006	INFO	main	<module>	Line:11	app started
2019-07-29 11:39:12,011	WARNING	_internal	_log	Line:88	 * Debugger is active!
2019-07-29 11:39:12,014	INFO	_internal	_log	Line:88	 * Debugger PIN: 179-054-555
2019-07-29 11:39:18,949	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:39:18] "GET / HTTP/1.1" 200 -
2019-07-29 11:39:18,963	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:39:18] "GET /swaggerui/swagger-ui-bundle.js HTTP/1.1" 304 -
2019-07-29 11:39:18,964	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:39:18] "GET /swaggerui/swagger-ui.css HTTP/1.1" 304 -
2019-07-29 11:39:18,964	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:39:18] "GET /swaggerui/droid-sans.css HTTP/1.1" 304 -
2019-07-29 11:39:18,966	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:39:18] "GET /swaggerui/swagger-ui-standalone-preset.js HTTP/1.1" 304 -
2019-07-29 11:39:19,100	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:39:19] "GET /swagger.json HTTP/1.1" 200 -
2019-07-29 11:39:26,444	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:39:26] "GET /courseplan/details/ HTTP/1.1" 200 -
2019-07-29 11:44:15,278	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:44:15] "GET /class/details/ HTTP/1.1" 200 -
2019-07-29 11:44:33,229	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:44:33] "GET /class/details/ HTTP/1.1" 200 -
2019-07-29 11:44:57,882	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:44:57] "GET /class/details/ HTTP/1.1" 200 -
2019-07-29 11:45:02,649	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:45:02] "GET /class/ HTTP/1.1" 200 -
2019-07-29 11:45:02,668	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:45:02] "GET /course/details/ HTTP/1.1" 200 -
2019-07-29 11:45:03,169	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:45:03] "GET /class/details/ HTTP/1.1" 200 -
2019-07-29 11:45:07,919	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:45:07] "GET /class/ HTTP/1.1" 200 -
2019-07-29 11:45:07,943	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:45:07] "GET /course/details/ HTTP/1.1" 200 -
2019-07-29 11:45:10,246	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:45:10] "GET /class/details/ HTTP/1.1" 200 -
2019-07-29 11:45:49,169	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:45:49] "GET /class/details/ HTTP/1.1" 200 -
2019-07-29 11:46:03,447	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:46:03] "GET /class/details/ HTTP/1.1" 200 -
2019-07-29 11:46:06,268	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:46:06] "GET /class/ HTTP/1.1" 200 -
2019-07-29 11:46:06,290	INFO	_internal	_log	Line:88	127.0.0.1 - - [29/Jul/2019 11:46:06] "GET /course/details/ HTTP/1.1" 200 -
