2019-07-28 23:04:18,194	INFO	main	<module>	Line:11	app started
2019-07-28 23:05:13,636	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:13] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:05:17,903	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:17] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:05:17,959	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:17] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:05:17,987	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:17] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:05:22,480	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:22] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:05:22,483	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:22] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:05:22,510	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:22] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:05:27,963	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:27] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:05:28,028	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:28] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:05:28,055	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:28] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:05:29,509	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:29] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:05:29,586	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:29] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:05:29,618	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:29] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:05:34,005	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:34] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:05:34,053	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:34] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:05:34,085	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:34] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:05:36,365	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:36] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:05:36,421	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:36] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:05:36,449	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:05:36] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:14:49,515	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:14:49] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:14:49,583	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:14:49] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:14:49,627	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:14:49] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:14:51,600	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:14:51] "GET /course/34 HTTP/1.1" 200 -
2019-07-28 23:15:01,737	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:15:01] "OPTIONS /course/update/34 HTTP/1.1" 200 -
2019-07-28 23:15:01,810	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:15:01] "POST /course/update/34 HTTP/1.1" 200 -
2019-07-28 23:15:01,859	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:15:01] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:15:22,404	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:15:22] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:15:22,539	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:15:22] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:15:22,604	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:15:22] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:15:40,722	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:15:40] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:15:40,767	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:15:40] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:15:40,816	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:15:40] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:16:01,307	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:01] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:16:01,455	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:01] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:16:01,508	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:01] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:16:04,612	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:04] "GET /course/36 HTTP/1.1" 200 -
2019-07-28 23:16:11,094	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:11] "OPTIONS /course/update/36 HTTP/1.1" 200 -
2019-07-28 23:16:11,164	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:11] "POST /course/update/36 HTTP/1.1" 200 -
2019-07-28 23:16:11,210	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:11] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:16:18,406	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:18] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:16:18,482	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:18] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:16:18,526	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:18] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:16:20,463	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:20] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:16:20,465	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:20] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:16:20,506	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:20] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:16:25,273	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:25] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:16:25,342	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:25] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:16:25,383	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:25] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:16:29,119	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:29] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:16:29,122	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:29] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:16:29,167	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:29] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:16:34,216	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:34] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:16:34,218	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:34] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:16:34,265	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:34] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:16:44,152	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:44] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:16:44,212	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:44] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:16:44,259	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:44] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:16:46,006	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:46] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:16:46,009	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:46] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:16:46,055	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:46] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:16:47,608	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:47] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:16:47,671	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:47] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:16:47,722	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:47] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:16:51,125	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:51] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:16:51,180	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:51] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:16:51,224	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:51] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:16:53,814	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:53] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:16:53,816	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:53] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:16:53,857	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:53] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:16:56,534	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:56] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:16:56,537	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:56] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:16:56,585	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:56] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:16:59,474	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:59] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:16:59,476	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:59] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:16:59,518	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:16:59] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:17:03,309	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:17:03] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:17:03,312	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:17:03] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:17:03,375	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:17:03] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:17:08,332	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:17:08] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:17:08,334	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:17:08] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:17:08,398	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:17:08] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:17:11,350	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:17:11] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:17:11,417	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:17:11] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:17:11,491	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:17:11] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:18:19,780	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:18:19] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:18:19,888	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:18:19] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:18:19,940	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:18:19] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:18:46,348	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:18:46] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:18:46,467	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:18:46] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:18:46,519	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:18:46] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:19:06,116	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:06] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:19:06,246	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:06] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:19:06,295	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:06] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:19:37,995	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:37] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:19:38,068	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:38] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:19:38,111	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:38] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:19:40,772	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:40] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:19:40,844	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:40] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:19:40,894	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:40] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:19:43,375	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:43] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:19:43,436	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:43] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:19:43,483	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:43] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:19:44,853	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:44] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:19:44,903	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:44] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:19:44,945	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:44] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:19:49,282	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:49] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:19:49,345	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:49] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:19:49,388	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:49] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:19:51,982	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:51] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:19:51,985	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:51] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:19:52,026	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:52] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:19:54,854	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:54] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:19:54,856	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:54] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:19:54,898	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:19:54] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:20:30,870	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:20:30] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:20:31,003	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:20:31] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:20:31,066	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:20:31] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:20:41,892	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:20:41] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:20:41,894	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:20:41] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:20:41,944	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:20:41] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:20:43,137	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:20:43] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:20:43,139	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:20:43] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:20:43,186	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:20:43] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:20:46,072	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:20:46] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:20:46,075	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:20:46] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:20:46,119	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:20:46] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:21:02,255	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:21:02] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:21:02,257	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:21:02] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:21:02,342	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:21:02] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:21:05,912	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:21:05] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:21:05,915	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:21:05] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:21:05,964	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:21:05] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:21:08,925	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:21:08] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:21:08,927	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:21:08] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:21:08,974	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:21:08] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:21:29,872	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:21:29] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:21:30,014	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:21:30] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:21:30,064	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:21:30] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:22:02,474	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:22:02] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:22:02,594	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:22:02] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:22:02,660	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:22:02] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:22:19,092	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:22:19] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:22:19,223	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:22:19] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:22:19,275	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:22:19] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:22:33,508	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:22:33] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:22:33,633	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:22:33] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:22:33,694	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:22:33] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:24:32,696	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:24:32] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:24:32,810	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:24:32] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:24:32,876	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:24:32] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:25:00,564	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:25:00] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-28 23:25:00,673	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:25:00] "POST /course/ HTTP/1.1" 200 -
2019-07-28 23:25:00,741	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:25:00] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:25:04,217	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:25:04] "GET /class/ HTTP/1.1" 200 -
2019-07-28 23:25:04,236	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:25:04] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:25:04,615	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:25:04] "GET /teacher/ HTTP/1.1" 200 -
2019-07-28 23:25:05,104	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:25:05] "GET /class/ HTTP/1.1" 200 -
2019-07-28 23:25:05,123	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:25:05] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 23:25:12,931	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:25:12] "GET /class/ HTTP/1.1" 200 -
2019-07-28 23:25:12,949	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 23:25:12] "GET /course/details/ HTTP/1.1" 200 -
