2019-07-28 00:53:14,971	INFO	main	<module>	Line:11	app started
2019-07-28 00:53:14,977	WARNING	_internal	_log	Line:88	 * Debugger is active!
2019-07-28 00:53:14,980	INFO	_internal	_log	Line:88	 * Debugger PIN: 228-474-971
2019-07-28 00:53:26,265	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:26] "GET /class/14 HTTP/1.1" 200 -
2019-07-28 00:53:31,099	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:31] "OPTIONS /teacher/ HTTP/1.1" 200 -
2019-07-28 00:53:31,102	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:31] "POST /teacher/ HTTP/1.1" 200 -
2019-07-28 00:53:31,109	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:31] "GET /teacher/ HTTP/1.1" 200 -
2019-07-28 00:53:32,598	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:32] "OPTIONS /class/update/14 HTTP/1.1" 200 -
2019-07-28 00:53:32,670	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:32] "POST /class/update/14 HTTP/1.1" 200 -
2019-07-28 00:53:32,683	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:32] "GET /class/details/ HTTP/1.1" 200 -
2019-07-28 00:53:35,208	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:35] "GET /class/14 HTTP/1.1" 200 -
2019-07-28 00:53:38,240	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:38] "GET /class/16 HTTP/1.1" 200 -
2019-07-28 00:53:42,734	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:42] "OPTIONS /class/update/16 HTTP/1.1" 200 -
2019-07-28 00:53:42,738	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:42] "POST /class/update/16 HTTP/1.1" 200 -
2019-07-28 00:53:42,749	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:42] "GET /class/details/ HTTP/1.1" 200 -
2019-07-28 00:53:45,576	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:45] "GET /class/15 HTTP/1.1" 200 -
2019-07-28 00:53:48,726	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:48] "OPTIONS /class/update/15 HTTP/1.1" 200 -
2019-07-28 00:53:48,729	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:48] "POST /class/update/15 HTTP/1.1" 200 -
2019-07-28 00:53:48,741	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:48] "GET /class/details/ HTTP/1.1" 200 -
2019-07-28 00:53:55,346	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:55] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 00:53:55,346	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:55] "GET /class/ HTTP/1.1" 200 -
2019-07-28 00:53:55,863	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:55] "GET /teacher/ HTTP/1.1" 200 -
2019-07-28 00:53:57,541	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:57] "GET /classroom/ HTTP/1.1" 200 -
2019-07-28 00:53:58,447	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:58] "GET /teacher/ HTTP/1.1" 200 -
2019-07-28 00:53:58,947	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:58] "GET /classroom/ HTTP/1.1" 200 -
2019-07-28 00:53:58,949	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:58] "GET /class/details/ HTTP/1.1" 200 -
2019-07-28 00:53:58,951	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:58] "GET /teacher/ HTTP/1.1" 200 -
2019-07-28 00:53:59,463	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:59] "GET /course/details/ HTTP/1.1" 200 -
2019-07-28 00:53:59,463	INFO	_internal	_log	Line:88	127.0.0.1 - - [28/Jul/2019 00:53:59] "GET /class/ HTTP/1.1" 200 -
2019-07-28 00:55:16,678	INFO	_internal	_log	Line:88	 * Detected change in '/home/long/development/classarrangement/services/daos/classroomDAO.py', reloading
