2019-07-27 00:05:54,808	INFO	main	<module>	Line:11	app started
2019-07-27 00:05:54,813	WARNING	_internal	_log	Line:88	 * Debugger is active!
2019-07-27 00:05:54,816	INFO	_internal	_log	Line:88	 * Debugger PIN: 333-354-079
2019-07-27 00:05:56,505	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:05:56] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 00:05:56,921	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:05:56] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 00:05:57,241	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:05:57] "GET /class/ HTTP/1.1" 200 -
2019-07-27 00:05:58,950	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:05:58] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 00:05:58,955	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:05:58] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 00:05:58,956	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:05:58] "GET /class/details/ HTTP/1.1" 200 -
2019-07-27 00:05:59,271	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:05:59] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 00:05:59,563	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:05:59] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:02,776	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:02] "OPTIONS /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:02,850	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:02] "POST /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:02,869	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:02] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:04,391	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:04] "OPTIONS /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:04,450	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:04] "POST /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:04,463	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:04] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:07,063	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:07] "OPTIONS /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:07,118	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:07] "POST /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:07,129	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:07] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:09,168	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:09] "OPTIONS /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:09,218	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:09] "POST /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:09,230	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:09] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:11,224	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:11] "OPTIONS /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:11,285	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:11] "POST /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:11,295	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:11] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:13,176	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:13] "OPTIONS /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:13,252	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:13] "POST /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:13,264	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:13] "GET /classroom/ HTTP/1.1" 200 -
2019-07-27 00:06:14,160	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:14] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:17,448	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:17] "OPTIONS /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:17,527	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:17] "POST /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:17,541	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:17] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:19,583	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:19] "OPTIONS /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:19,644	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:19] "POST /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:19,652	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:19] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:21,647	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:21] "OPTIONS /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:21,703	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:21] "POST /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:21,713	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:21] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:23,535	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:23] "OPTIONS /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:23,595	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:23] "POST /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:23,605	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:23] "GET /teacher/ HTTP/1.1" 200 -
2019-07-27 00:06:25,720	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:06:25] "OPTIONS /teacher/ HTTP/1.1" 200 -
