2019-07-27 00:07:36,669	INFO	main	<module>	Line:11	app started
2019-07-27 00:07:36,674	WARNING	_internal	_log	Line:88	 * Debugger is active!
2019-07-27 00:07:36,677	INFO	_internal	_log	Line:88	 * Debugger PIN: 252-978-391
2019-07-27 00:07:37,866	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:07:37] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-27 00:07:37,958	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:07:37] "POST /course/ HTTP/1.1" 200 -
2019-07-27 00:07:37,965	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:07:37] "GET /course/details/ HTTP/1.1" 200 -
2019-07-27 00:07:59,439	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:07:59] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-27 00:07:59,521	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:07:59] "POST /course/ HTTP/1.1" 200 -
2019-07-27 00:07:59,526	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:07:59] "GET /course/details/ HTTP/1.1" 200 -
2019-07-27 00:08:06,767	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:08:06] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-27 00:08:06,770	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:08:06] "POST /course/ HTTP/1.1" 200 -
2019-07-27 00:08:06,775	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:08:06] "GET /course/details/ HTTP/1.1" 200 -
2019-07-27 00:08:09,535	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:08:09] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-27 00:08:09,538	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:08:09] "POST /course/ HTTP/1.1" 200 -
2019-07-27 00:08:09,543	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:08:09] "GET /course/details/ HTTP/1.1" 200 -
2019-07-27 00:08:23,127	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:08:23] "OPTIONS /course/ HTTP/1.1" 200 -
2019-07-27 00:08:23,292	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:08:23] "POST /course/ HTTP/1.1" 200 -
2019-07-27 00:08:23,298	INFO	_internal	_log	Line:88	127.0.0.1 - - [27/Jul/2019 00:08:23] "GET /course/details/ HTTP/1.1" 200 -
2019-07-27 00:09:06,157	INFO	_internal	_log	Line:88	 * Detected change in '/home/long/development/classarrangement/services/daos/courseDAO.py', reloading
