2019-07-22 17:25:28,915	INFO	main	<module>	Line:11	app started
2019-07-22 17:25:28,920	INFO	_internal	_log	Line:88	 * Running on http://127.0.0.1:8080/ (Press CTRL+C to quit)
2019-07-22 17:25:28,920	INFO	_internal	_log	Line:88	 * Restarting with stat
2019-07-22 17:25:44,293	INFO	_internal	_log	Line:88	 * Restarting with stat
2019-07-22 17:25:46,600	INFO	_internal	_log	Line:88	 * Restarting with stat
2019-07-22 17:25:53,930	INFO	_internal	_log	Line:88	 * Restarting with stat
2019-07-22 17:27:26,704	INFO	_internal	_log	Line:88	 * Restarting with stat
2019-07-22 17:27:30,024	INFO	_internal	_log	Line:88	 * Restarting with stat
2019-07-22 17:27:37,372	INFO	_internal	_log	Line:88	 * Restarting with stat
2019-07-22 17:27:43,709	INFO	_internal	_log	Line:88	 * Restarting with stat
2019-07-22 17:27:56,087	INFO	_internal	_log	Line:88	 * Restarting with stat
2019-07-22 17:28:02,450	INFO	_internal	_log	Line:88	 * Restarting with stat
2019-07-22 17:28:40,963	INFO	_internal	_log	Line:88	 * Restarting with stat
